rank,school,member,normalized_school,normalized_member,icpc2025preliminary-1,icpc2025preliminary-2,ccpc2025preliminary,icpc2025xi_an,ccpc2025ladies,icpc2025chengdu,icpc2025wuhan,ccpc2025harbin,icpc2025nanjing,ccpc2025jinan,icpc2025shenyang,ccpc2025zhengzhou,icpc2025shanghai,ccpc2025chongqing,icpc2025hongkong,icpc2025ecfinal,ccpc2025final,final_rating,contests_participated
7541,江西理工大学南昌校区,蓝隆涛,江西理工大学南昌校区,蓝隆涛,,1362,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1307,1307,1307,1307,1307,3
7541,沈阳理工大学,闻家尉,沈阳理工大学,闻家尉,1418,1379,1407,1361,1361,1361,1361,1361,1361,1361,1334,1307,1307,1307,1307,1307,1307,1307,6
7541,河南农业大学,张晟辉,河南农业大学,张晟辉,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,河南农业大学,鞠荃州,河南农业大学,鞠荃州,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,河南农业大学,韩郑洋,河南农业大学,韩郑洋,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,河南科技学院,谢玉琳,河南科技学院,谢玉琳,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,河海大学,王涵,河海大学,王涵,1398,1384,1343,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,4
7541,河海大学,金泽楷,河海大学,金泽楷,1398,1384,1343,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,4
7541,河海大学,陈敏树,河海大学,陈敏树,1398,1384,1343,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,4
7541,浙江万里学院,吴翱丞,浙江万里学院,吴翱丞,1389,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,3
7541,浙江农林大学,施一鸣,浙江农林大学,施一鸣,1349,1349,1349,1349,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,玉林师范学院,侯雨恒,玉林师范学院,侯雨恒,,1348,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,玉林师范学院,巫商权,玉林师范学院,巫商权,,1348,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,玉林师范学院,陶代恩,玉林师范学院,陶代恩,,1348,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,福州大学,梁宇恒,福州大学,梁宇恒,1362,1325,1313,1313,1313,1313,1313,1313,1313,1313,1313,1307,1307,1307,1307,1307,1307,1307,4
7541,福州大学,邢皓翔,福州大学,邢皓翔,1362,1325,1313,1313,1313,1313,1313,1313,1313,1313,1313,1307,1307,1307,1307,1307,1307,1307,4
7541,西北农林科技大学,李彤,西北农林科技大学,李彤,,1350,1308,1308,1308,1308,1308,1308,1308,1308,1307,1307,1307,1307,1307,1307,1307,1307,3
7541,西北农林科技大学,段昊辰,西北农林科技大学,段昊辰,,1350,1308,1308,1308,1308,1308,1308,1308,1308,1307,1307,1307,1307,1307,1307,1307,1307,3
7541,西北农林科技大学,窦维嘉,西北农林科技大学,窦维嘉,,1350,1308,1308,1308,1308,1308,1308,1308,1308,1307,1307,1307,1307,1307,1307,1307,1307,3
7541,西安邮电大学,林珂华,西安邮电大学,林珂华,1347,1312,1312,1280,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,4
7541,辽宁师范大学,王若婷,辽宁师范大学,王若婷,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,辽宁师范大学,黄毅颖,辽宁师范大学,黄毅颖,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,重庆大学,方勇豪,重庆大学,方勇豪,1340,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7541,黑龙江工程学院,王怀哲,黑龙江工程学院,王怀哲,,1348,1348,1348,1348,1348,1348,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,2
7668,东华理工大学,刘志翔,东华理工大学,刘志翔,1369,1369,1343,1307,1307,1307,1307,1307,1307,1307,1307,1307,1306,1306,1306,1306,1306,1306,4
7668,东华理工大学,涂嘉乐,东华理工大学,涂嘉乐,1388,1349,1341,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,5
7668,东华理工大学,熊永荣,东华理工大学,熊永荣,1388,1349,1341,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,5
7668,中国地质大学（北京）,刘雨澈,中国地质大学北京,刘雨澈,1435,1417,1342,1298,1298,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,5
7668,中国地质大学（北京）,许桥飞,中国地质大学北京,许桥飞,1435,1417,1342,1298,1298,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,5
7668,中国民航大学,姚远,中国民航大学,姚远,1386,1419,1395,1350,1350,1350,1350,1350,1350,1350,1350,1350,1306,1306,1306,1306,1306,1306,5
7668,中国民航大学,马佳昶,中国民航大学,马佳昶,1386,1419,1395,1350,1350,1350,1350,1350,1350,1350,1350,1350,1306,1306,1306,1306,1306,1306,5
7668,中国矿业大学,周方楠,中国矿业大学,周方楠,1366,1324,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,中国矿业大学,曾进河,中国矿业大学,曾进河,1366,1324,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,中国矿业大学,李浩华,中国矿业大学,李浩华,1366,1324,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,临沂大学,尹艺洁,临沂大学,尹艺洁,1378,1354,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,五邑大学,刘文浩,五邑大学,刘文浩,1345,1328,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,五邑大学,张文涛,五邑大学,张文涛,1345,1328,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,五邑大学,陈伟强,五邑大学,陈伟强,1345,1328,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,3
7668,内蒙古大学,贾径懿,内蒙古大学,贾径懿,,,1329,1329,1329,1329,1329,1329,1329,1337,1337,1306,1306,1306,1306,1306,1306,1306,3
7668,北师香港浸会大学,关越,北师香港浸会大学,关越,1424,1369,1387,1387,1387,1387,1387,1387,1387,1387,1330,1330,1330,1306,1306,1306,1306,1306,5
